vessel,begin_date,begin_port_id,end_date,end_port_id
110,2019-07-09,22.0,2019-07-17,32.0
110,2019-07-18,32.0,2019-07-28,29.0
110,2019-07-29,7.0,2019-08-12,32.0
110,2019-08-18,32.0,2019-08-26,34.0
110,2019-08-28,34.0,2019-08-30,11.0
110,2019-09-01,11.0,2019-09-02,34.0
110,2019-09-02,34.0,2019-09-11,73.0
110,2019-09-13,73.0,2019-09-24,51.0
110,2019-09-25,51.0,2019-10-05,156.0
110,2019-10-06,156.0,2019-10-16,14.0
110,2019-10-17,14.0,2019-10-25,32.0
110,2019-10-26,32.0,2019-11-10,34.0
110,2019-11-12,34.0,2019-11-14,11.0
110,2019-11-17,11.0,2019-11-26,32.0
110,2019-11-28,32.0,2019-11-29,73.0
110,2019-11-30,73.0,2019-12-07,7.0
110,2019-12-08,7.0,2019-12-12,34.0
110,2019-12-13,34.0,2019-12-15,149.0
111,2019-01-18,73.0,2019-02-02,48.0
111,2019-02-03,48.0,2019-02-14,99.0
111,2019-02-16,73.0,2019-02-19,177.0
111,2019-02-21,177.0,2019-03-01,11.0
111,2019-03-02,11.0,2019-03-03,34.0
111,2019-03-03,34.0,2019-03-12,73.0
111,2019-03-13,73.0,2019-03-31,48.0
111,2019-04-01,48.0,2019-04-21,32.0
111,2019-04-23,32.0,2019-05-07,11.0
111,2019-05-09,11.0,2019-05-19,99.0
111,2019-05-20,99.0,2019-06-02,139.0
111,2019-06-03,139.0,2019-06-15,73.0
111,2019-06-16,73.0,2019-06-26,51.0
111,2019-06-27,51.0,2019-07-10,73.0
111,2019-07-11,73.0,2019-07-24,152.0
111,2019-07-25,152.0,2019-08-13,99.0
111,2019-08-19,99.0,2019-08-20,99.0
111,2019-09-18,99.0,2019-09-25,121.0
111,2019-09-26,121.0,2019-09-28,115.0
111,2019-09-29,115.0,2019-10-05,73.0
111,2019-10-06,73.0,2019-10-15,22.0
111,2019-10-17,22.0,2019-10-28,157.0
111,2019-11-04,157.0,2019-11-07,99.0
111,2019-11-09,73.0,2019-11-15,7.0
111,2019-11-16,7.0,2019-12-01,32.0
112,2019-01-04,54.0,2019-01-07,121.0
112,2019-01-08,121.0,2019-01-16,99.0
112,2019-01-21,99.0,2019-01-22,73.0
112,2019-01-24,73.0,2019-01-28,54.0
112,2019-02-14,54.0,2019-02-17,121.0
112,2019-02-18,121.0,2019-02-24,99.0
112,2019-02-27,99.0,2019-03-06,121.0
112,2019-03-07,121.0,2019-03-09,54.0
112,2019-03-13,54.0,2019-03-25,114.0
112,2019-03-31,114.0,2019-04-01,126.0
112,2019-04-03,126.0,2019-04-14,99.0
112,2019-04-15,99.0,2019-04-24,154.0
112,2019-04-25,154.0,2019-04-29,54.0
112,2019-05-06,54.0,2019-05-13,99.0
112,2019-05-14,99.0,2019-05-25,154.0
112,2019-05-26,154.0,2019-05-29,54.0
112,2019-05-30,54.0,2019-06-03,92.0
112,2019-06-05,92.0,2019-06-11,111.0
112,2019-06-13,111.0,2019-06-22,99.0
112,2019-06-24,99.0,2019-07-01,7.0
112,2019-07-07,7.0,2019-07-26,84.0
112,2019-08-22,84.0,2019-09-05,115.0
112,2019-09-10,54.0,2019-09-13,121.0
112,2019-09-15,121.0,2019-09-25,156.0
112,2019-09-26,156.0,2019-10-08,30.0
112,2019-10-10,30.0,2019-10-19,99.0
112,2019-10-22,99.0,2019-11-03,48.0
112,2019-11-04,48.0,2019-11-12,115.0
112,2019-11-15,115.0,2019-11-19,99.0
112,2019-11-22,99.0,2019-12-02,76.0
112,2019-12-04,76.0,2019-12-08,115.0
112,2019-12-11,115.0,2019-12-15,99.0
113,2019-01-12,32.0,2019-01-22,51.0
113,2019-01-23,51.0,2019-02-04,32.0
113,2019-02-05,32.0,2019-02-15,51.0
113,2019-02-16,51.0,2019-03-01,32.0
113,2019-03-02,32.0,2019-03-15,30.0
113,2019-03-16,30.0,2019-03-31,90.0
113,2019-04-12,90.0,2019-04-15,115.0
113,2019-05-14,115.0,2019-05-21,32.0
113,2019-05-27,32.0,2019-05-28,99.0
113,2019-06-01,99.0,2019-06-14,38.0
113,2019-06-16,38.0,2019-06-18,34.0
113,2019-06-18,34.0,2019-07-02,99.0
113,2019-07-04,99.0,2019-07-15,51.0
113,2019-07-16,51.0,2019-07-28,32.0
113,2019-08-04,32.0,2019-08-05,32.0
113,2019-08-11,32.0,2019-08-26,18.0
113,2019-08-27,18.0,2019-09-07,100.0
113,2019-09-09,100.0,2019-09-18,51.0
113,2019-09-19,51.0,2019-10-03,99.0
113,2019-10-17,99.0,2019-10-18,32.0
113,2019-10-28,32.0,2019-11-10,51.0
113,2019-11-11,51.0,2019-11-24,99.0
113,2019-11-26,99.0,2019-12-07,51.0
114,2019-01-30,108.0,2019-02-02,169.0
114,2019-02-03,169.0,2019-02-06,39.0
114,2019-02-15,39.0,2019-02-18,65.0
114,2019-02-19,65.0,2019-02-26,169.0
114,2019-03-01,169.0,2019-03-07,169.0
114,2019-03-11,169.0,2019-03-16,112.0
114,2019-03-18,112.0,2019-03-21,62.0
114,2019-03-22,62.0,2019-03-26,169.0
114,2019-03-27,169.0,2019-03-29,51.0
114,2019-03-31,51.0,2019-04-15,99.0
114,2019-04-16,99.0,2019-04-28,51.0
114,2019-04-29,51.0,2019-05-12,32.0
114,2019-05-13,32.0,2019-05-28,51.0
114,2019-05-29,51.0,2019-06-28,54.0
114,2019-07-02,115.0,2019-07-12,99.0
114,2019-07-28,99.0,2019-08-10,39.0
114,2019-08-12,39.0,2019-08-29,32.0
114,2019-09-27,32.0,2019-10-11,7.0
114,2019-10-11,7.0,2019-10-27,99.0
114,2019-10-28,99.0,2019-11-05,51.0
114,2019-11-07,51.0,2019-11-19,32.0
114,2019-11-20,32.0,2019-11-29,51.0
114,2019-12-01,51.0,2019-12-15,32.0
115,2019-01-20,99.0,2019-01-21,32.0
115,2019-01-22,32.0,2019-02-06,115.0
115,2019-02-10,115.0,2019-02-17,99.0
115,2019-03-08,32.0,2019-03-15,148.0
115,2019-03-16,148.0,2019-03-26,115.0
115,2019-03-27,115.0,2019-04-01,32.0
115,2019-04-04,32.0,2019-04-16,148.0
115,2019-04-17,148.0,2019-04-25,32.0
115,2019-04-26,32.0,2019-05-05,148.0
115,2019-05-06,148.0,2019-05-16,99.0
115,2019-05-27,99.0,2019-06-08,148.0
115,2019-06-09,148.0,2019-06-19,99.0
115,2019-06-29,32.0,2019-06-30,99.0
115,2019-07-01,99.0,2019-07-10,148.0
115,2019-07-11,148.0,2019-07-22,99.0
115,2019-08-03,99.0,2019-08-04,32.0
115,2019-08-05,32.0,2019-08-16,148.0
115,2019-08-17,148.0,2019-08-25,32.0
115,2019-08-26,32.0,2019-08-27,99.0
115,2019-08-29,99.0,2019-09-08,148.0
115,2019-09-09,148.0,2019-09-20,99.0
115,2019-09-29,99.0,2019-10-07,148.0
115,2019-10-08,148.0,2019-10-18,99.0
115,2019-11-03,99.0,2019-11-10,148.0
115,2019-11-12,148.0,2019-11-22,99.0
115,2019-11-26,32.0,2019-12-08,148.0
115,2019-12-09,148.0,2019-12-18,115.0
116,2019-02-27,54.0,2019-03-04,99.0
116,2019-03-20,32.0,2019-03-30,34.0
116,2019-04-01,34.0,2019-04-03,70.0
116,2019-04-06,70.0,2019-04-15,32.0
116,2019-04-17,32.0,2019-04-26,34.0
116,2019-04-27,34.0,2019-04-29,98.0
116,2019-04-30,98.0,2019-05-09,32.0
116,2019-05-10,32.0,2019-05-15,115.0
116,2019-05-15,115.0,2019-05-22,23.0
116,2019-05-23,23.0,2019-06-06,32.0
116,2019-06-08,32.0,2019-06-17,34.0
116,2019-06-18,34.0,2019-06-20,18.0
116,2019-06-21,18.0,2019-06-30,32.0
116,2019-07-01,32.0,2019-07-13,18.0
116,2019-07-14,18.0,2019-07-21,115.0
116,2019-07-25,115.0,2019-07-30,99.0
116,2019-08-01,99.0,2019-08-12,98.0
116,2019-08-15,98.0,2019-08-18,34.0
116,2019-08-18,34.0,2019-08-27,32.0
116,2019-08-28,32.0,2019-09-08,70.0
116,2019-09-12,70.0,2019-09-13,34.0
116,2019-09-15,34.0,2019-09-23,99.0
116,2019-09-24,99.0,2019-09-25,32.0
116,2019-09-27,99.0,2019-10-08,34.0
116,2019-10-08,34.0,2019-10-14,70.0
116,2019-10-15,70.0,2019-10-27,99.0
116,2019-11-04,99.0,2019-11-14,34.0
116,2019-11-16,34.0,2019-11-21,72.0
116,2019-11-22,72.0,2019-11-25,149.0
116,2019-11-27,149.0,2019-12-07,99.0
116,2019-12-08,99.0,2019-12-09,32.0
117,2019-01-15,32.0,2019-01-25,143.0
117,2019-01-26,143.0,2019-02-08,32.0
117,2019-02-09,32.0,2019-04-01,139.0
117,2019-04-02,139.0,2019-04-11,115.0
117,2019-05-11,115.0,2019-05-16,100.0
117,2019-05-20,100.0,2019-05-28,111.0
117,2019-05-29,111.0,2019-06-19,54.0
117,2019-07-09,54.0,2019-07-25,32.0
117,2019-07-26,32.0,2019-08-07,139.0
117,2019-08-07,139.0,2019-08-28,115.0
117,2019-08-29,115.0,2019-09-08,32.0
117,2019-09-14,32.0,2019-09-22,154.0
117,2019-09-22,154.0,2019-10-01,32.0
117,2019-10-02,32.0,2019-10-16,76.0
117,2019-10-17,76.0,2019-11-05,32.0
117,2019-11-07,32.0,2019-11-25,98.0
117,2019-11-25,98.0,2019-11-28,34.0
117,2019-11-29,34.0,2019-12-11,32.0
118,2019-01-04,22.0,2019-01-18,32.0
118,2019-01-19,32.0,2019-01-29,152.0
118,2019-01-30,152.0,2019-02-13,32.0
118,2019-02-14,32.0,2019-02-23,34.0
118,2019-02-25,34.0,2019-02-28,70.0
118,2019-03-01,70.0,2019-03-12,32.0
118,2019-03-13,32.0,2019-03-25,22.0
118,2019-03-26,22.0,2019-04-06,100.0
118,2019-04-08,100.0,2019-04-17,30.0
118,2019-04-18,30.0,2019-04-28,100.0
118,2019-04-30,100.0,2019-05-13,30.0
118,2019-05-14,30.0,2019-06-13,100.0
118,2019-06-21,100.0,2019-07-03,22.0
118,2019-07-03,22.0,2019-07-12,100.0
118,2019-07-13,100.0,2019-07-26,51.0
118,2019-07-27,51.0,2019-08-13,115.0
118,2019-09-16,115.0,2019-09-21,100.0
118,2019-09-25,100.0,2019-10-05,143.0
118,2019-10-05,143.0,2019-10-16,100.0
118,2019-10-17,100.0,2019-10-24,22.0
118,2019-10-25,22.0,2019-11-05,100.0
118,2019-11-07,100.0,2019-11-26,139.0
118,2019-11-28,139.0,2019-12-09,100.0
119,2019-01-03,69.0,2019-01-08,156.0
119,2019-01-24,156.0,2019-02-02,14.0
119,2019-02-03,14.0,2019-02-13,54.0
119,2019-04-29,54.0,2019-05-05,99.0
119,2019-05-07,99.0,2019-05-08,32.0
119,2019-05-09,32.0,2019-05-20,70.0
119,2019-05-22,70.0,2019-05-24,34.0
119,2019-05-25,34.0,2019-06-05,156.0
119,2019-06-08,156.0,2019-06-17,30.0
119,2019-06-19,30.0,2019-06-21,34.0
119,2019-06-22,34.0,2019-07-02,156.0
119,2019-07-07,156.0,2019-07-19,7.0
119,2019-07-20,7.0,2019-07-22,154.0
119,2019-07-22,154.0,2019-08-01,156.0
119,2019-08-02,156.0,2019-08-13,58.0
119,2019-08-14,58.0,2019-08-17,34.0
119,2019-08-17,34.0,2019-08-27,156.0
119,2019-09-01,156.0,2019-09-09,7.0
119,2019-09-10,7.0,2019-09-21,156.0
119,2019-10-18,156.0,2019-10-29,69.0
119,2019-10-30,69.0,2019-11-06,34.0
119,2019-11-07,34.0,2019-11-13,58.0
119,2019-11-14,58.0,2019-11-23,156.0
119,2019-11-24,156.0,2019-12-04,7.0
119,2019-12-06,7.0,2019-12-08,154.0
119,2019-12-09,154.0,2019-12-17,156.0
120,2019-02-06,156.0,2019-02-18,149.0
120,2019-02-20,149.0,2019-02-22,34.0
120,2019-02-25,34.0,2019-03-08,156.0
120,2019-03-14,156.0,2019-03-27,14.0
120,2019-03-28,14.0,2019-04-07,156.0
120,2019-04-10,156.0,2019-04-18,7.0
120,2019-04-19,7.0,2019-04-30,156.0
120,2019-05-01,156.0,2019-05-12,14.0
120,2019-05-13,14.0,2019-05-25,156.0
120,2019-05-29,156.0,2019-06-07,30.0
120,2019-06-09,30.0,2019-06-18,156.0
120,2019-06-20,156.0,2019-07-03,7.0
120,2019-07-04,7.0,2019-07-15,156.0
120,2019-07-17,156.0,2019-07-27,14.0
120,2019-07-28,14.0,2019-07-30,34.0
120,2019-07-30,34.0,2019-08-09,156.0
120,2019-08-11,156.0,2019-08-20,7.0
120,2019-08-20,7.0,2019-09-07,99.0
120,2019-09-09,99.0,2019-09-20,70.0
120,2019-09-21,70.0,2019-10-03,156.0
120,2019-10-03,156.0,2019-10-12,7.0
120,2019-10-12,7.0,2019-10-30,34.0
120,2019-10-31,34.0,2019-11-01,14.0
120,2019-11-02,14.0,2019-11-04,34.0
120,2019-11-06,34.0,2019-11-17,156.0
120,2019-11-19,156.0,2019-11-29,34.0
120,2019-11-30,34.0,2019-12-01,14.0
120,2019-12-02,14.0,2019-12-12,156.0
120,2019-12-14,156.0,2019-12-23,30.0
121,2019-01-11,65.0,2019-01-19,99.0
121,2019-01-20,99.0,2019-02-01,51.0
121,2019-02-02,51.0,2019-02-14,99.0
121,2019-02-15,99.0,2019-02-24,65.0
121,2019-02-25,65.0,2019-03-09,99.0
121,2019-03-10,99.0,2019-03-19,65.0
121,2019-03-20,65.0,2019-03-30,99.0
121,2019-03-31,99.0,2019-04-08,51.0
121,2019-04-09,51.0,2019-04-19,99.0
121,2019-04-21,99.0,2019-04-29,51.0
121,2019-05-01,51.0,2019-05-17,115.0
121,2019-06-19,115.0,2019-06-26,99.0
121,2019-06-30,99.0,2019-07-12,65.0
121,2019-07-13,65.0,2019-07-23,99.0
121,2019-07-24,99.0,2019-08-05,65.0
121,2019-08-06,65.0,2019-08-16,99.0
121,2019-08-18,99.0,2019-08-31,65.0
121,2019-09-01,65.0,2019-09-09,99.0
121,2019-09-11,99.0,2019-09-24,51.0
121,2019-09-26,51.0,2019-10-08,99.0
121,2019-10-10,99.0,2019-10-18,51.0
121,2019-10-19,51.0,2019-11-04,99.0
121,2019-11-05,99.0,2019-11-19,65.0
121,2019-11-21,65.0,2019-11-29,99.0
121,2019-12-01,99.0,2019-12-14,65.0
121,2019-12-16,65.0,2019-12-30,99.0
122,2019-02-02,99.0,2019-02-11,22.0
122,2019-02-12,22.0,2019-02-23,99.0
122,2019-02-24,99.0,2019-03-05,51.0
122,2019-03-06,51.0,2019-03-19,99.0
122,2019-03-20,99.0,2019-03-31,65.0
122,2019-04-01,65.0,2019-04-10,100.0
122,2019-04-11,100.0,2019-04-19,112.0
122,2019-04-21,112.0,2019-05-02,100.0
122,2019-05-04,100.0,2019-05-24,51.0
122,2019-05-25,51.0,2019-06-05,100.0
122,2019-06-07,100.0,2019-06-16,51.0
122,2019-06-17,51.0,2019-06-25,100.0
122,2019-06-26,100.0,2019-07-05,51.0
122,2019-07-07,51.0,2019-07-18,99.0
122,2019-07-19,99.0,2019-07-29,51.0
122,2019-07-31,51.0,2019-08-09,115.0
122,2019-09-03,115.0,2019-09-16,100.0
122,2019-09-19,100.0,2019-09-27,65.0
122,2019-09-28,65.0,2019-10-10,100.0
122,2019-10-11,100.0,2019-10-28,65.0
122,2019-10-29,65.0,2019-11-07,100.0
122,2019-11-09,100.0,2019-11-18,108.0
122,2019-11-19,108.0,2019-11-29,100.0
122,2019-11-30,100.0,2019-12-11,98.0
122,2019-12-13,98.0,2019-12-22,100.0
123,2019-01-12,99.0,2019-01-24,130.0
123,2019-01-25,130.0,2019-02-10,99.0
123,2019-02-13,99.0,2019-02-27,151.0
123,2019-02-28,151.0,2019-03-16,99.0
123,2019-03-19,99.0,2019-03-29,151.0
123,2019-03-31,151.0,2019-04-18,99.0
123,2019-04-24,99.0,2019-05-07,51.0
123,2019-05-09,51.0,2019-05-24,99.0
123,2019-05-31,99.0,2019-06-11,111.0
123,2019-06-11,111.0,2019-07-01,99.0
123,2019-07-08,99.0,2019-07-24,151.0
123,2019-07-25,151.0,2019-08-09,99.0
123,2019-08-16,99.0,2019-08-26,151.0
123,2019-08-27,151.0,2019-09-11,99.0
123,2019-09-24,99.0,2019-10-03,151.0
123,2019-10-05,151.0,2019-10-15,115.0
123,2019-10-17,115.0,2019-11-09,99.0
123,2019-11-16,99.0,2019-11-29,151.0
123,2019-11-29,151.0,2019-12-14,99.0
123,2019-12-15,99.0,2019-12-25,151.0
124,2019-01-08,63.0,2019-01-21,99.0
124,2019-01-22,99.0,2019-02-01,51.0
124,2019-02-02,51.0,2019-02-17,100.0
124,2019-02-18,100.0,2019-02-26,51.0
124,2019-02-27,51.0,2019-03-10,99.0
124,2019-03-11,99.0,2019-03-22,51.0
124,2019-03-23,51.0,2019-04-05,99.0
124,2019-04-07,99.0,2019-04-17,22.0
124,2019-04-17,22.0,2019-05-02,99.0
124,2019-05-03,99.0,2019-05-12,65.0
124,2019-05-13,65.0,2019-05-23,48.0
124,2019-05-23,48.0,2019-05-30,62.0
124,2019-05-31,62.0,2019-06-02,169.0
124,2019-06-08,169.0,2019-06-10,39.0
124,2019-06-11,39.0,2019-06-19,34.0
124,2019-06-20,34.0,2019-06-26,169.0
124,2019-06-30,169.0,2019-07-04,51.0
124,2019-07-05,51.0,2019-07-15,108.0
124,2019-07-16,108.0,2019-07-27,51.0
124,2019-07-29,51.0,2019-08-07,65.0
124,2019-08-08,65.0,2019-08-16,112.0
124,2019-08-17,112.0,2019-08-26,169.0
124,2019-08-26,169.0,2019-08-30,51.0
124,2019-08-31,51.0,2019-09-10,99.0
124,2019-09-12,99.0,2019-09-23,51.0
124,2019-09-24,51.0,2019-10-04,115.0
124,2019-10-05,115.0,2019-10-12,99.0
124,2019-10-13,99.0,2019-10-22,22.0
124,2019-10-24,22.0,2019-11-05,99.0
124,2019-11-06,99.0,2019-11-18,130.0
124,2019-11-19,130.0,2019-12-02,99.0
124,2019-12-03,99.0,2019-12-12,51.0
125,2019-01-28,115.0,2019-02-04,99.0
125,2019-02-05,99.0,2019-02-18,139.0
125,2019-02-19,139.0,2019-03-03,99.0
125,2019-03-09,99.0,2019-03-22,51.0
125,2019-03-23,51.0,2019-04-16,99.0
125,2019-04-23,99.0,2019-05-06,111.0
125,2019-05-06,111.0,2019-05-23,99.0
125,2019-05-28,99.0,2019-06-08,151.0
125,2019-06-10,151.0,2019-06-20,99.0
125,2019-06-22,99.0,2019-07-07,51.0
125,2019-07-07,51.0,2019-07-19,99.0
125,2019-07-24,99.0,2019-08-04,111.0
126,2019-01-07,99.0,2019-01-14,154.0
126,2019-01-15,154.0,2019-01-28,99.0
126,2019-03-08,99.0,2019-03-15,154.0
126,2019-03-16,154.0,2019-03-27,99.0
126,2019-04-14,99.0,2019-04-20,154.0
126,2019-04-23,154.0,2019-05-03,99.0
126,2019-05-04,99.0,2019-05-10,154.0
126,2019-05-11,154.0,2019-05-21,99.0
126,2019-06-26,99.0,2019-07-03,154.0
126,2019-07-04,154.0,2019-07-14,99.0
126,2019-07-15,99.0,2019-07-22,154.0
126,2019-07-25,154.0,2019-08-03,99.0
126,2019-08-04,99.0,2019-08-10,154.0
126,2019-08-12,154.0,2019-08-20,99.0
126,2019-08-21,99.0,2019-08-27,154.0
126,2019-08-29,154.0,2019-09-06,99.0
126,2019-09-07,99.0,2019-09-15,154.0
126,2019-09-16,154.0,2019-09-24,99.0
126,2019-10-15,99.0,2019-10-23,54.0
126,2019-10-25,54.0,2019-10-26,115.0
126,2019-10-26,115.0,2019-10-27,54.0
126,2019-11-15,54.0,2019-11-23,99.0
127,2019-02-08,99.0,2019-02-15,154.0
127,2019-02-19,154.0,2019-02-27,99.0
127,2019-02-28,99.0,2019-03-07,154.0
127,2019-03-08,154.0,2019-03-26,99.0
127,2019-04-10,99.0,2019-04-17,154.0
127,2019-04-19,154.0,2019-04-27,99.0
127,2019-04-28,99.0,2019-05-05,154.0
127,2019-05-09,154.0,2019-05-16,99.0
127,2019-05-17,99.0,2019-05-24,154.0
127,2019-05-25,154.0,2019-06-03,99.0
127,2019-06-04,99.0,2019-06-10,154.0
127,2019-06-11,154.0,2019-06-20,99.0
127,2019-06-21,99.0,2019-06-27,154.0
127,2019-06-28,154.0,2019-07-06,99.0
127,2019-07-11,99.0,2019-07-17,154.0
127,2019-07-18,154.0,2019-07-27,99.0
127,2019-07-28,99.0,2019-08-03,154.0
127,2019-08-04,154.0,2019-08-12,99.0
127,2019-08-14,99.0,2019-08-21,154.0
127,2019-08-24,154.0,2019-09-02,99.0
127,2019-09-03,99.0,2019-09-11,154.0
127,2019-09-13,154.0,2019-09-25,99.0
127,2019-09-26,99.0,2019-10-03,154.0
128,2019-01-13,30.0,2019-01-23,99.0
128,2019-01-24,99.0,2019-02-05,151.0
128,2019-02-06,151.0,2019-02-25,99.0
128,2019-03-01,99.0,2019-03-14,123.0
128,2019-03-15,123.0,2019-04-07,99.0
128,2019-04-08,99.0,2019-04-21,111.0
128,2019-04-23,111.0,2019-05-06,99.0
128,2019-05-06,99.0,2019-05-22,139.0
128,2019-05-24,139.0,2019-06-06,99.0
128,2019-06-08,99.0,2019-06-18,130.0
128,2019-06-19,130.0,2019-06-24,123.0
128,2019-06-25,123.0,2019-07-10,99.0
128,2019-07-18,99.0,2019-08-01,51.0
128,2019-08-02,51.0,2019-08-21,99.0
128,2019-08-25,99.0,2019-09-05,151.0
128,2019-09-05,151.0,2019-09-25,99.0
128,2019-10-09,99.0,2019-10-21,139.0
128,2019-10-22,139.0,2019-11-03,115.0
128,2019-11-08,115.0,2019-11-23,99.0
128,2019-11-25,99.0,2019-12-06,112.0
128,2019-12-08,112.0,2019-12-18,99.0
129,2019-01-02,99.0,2019-01-15,22.0
129,2019-01-16,22.0,2019-01-29,99.0
129,2019-01-30,99.0,2019-02-11,51.0
129,2019-02-12,51.0,2019-02-26,99.0
129,2019-03-01,99.0,2019-03-15,48.0
129,2019-03-24,48.0,2019-04-03,99.0
129,2019-04-04,99.0,2019-04-18,139.0
129,2019-04-18,139.0,2019-05-04,99.0
129,2019-05-06,99.0,2019-05-15,51.0
129,2019-05-16,51.0,2019-05-24,54.0
129,2019-06-29,115.0,2019-07-25,99.0
129,2019-07-26,99.0,2019-08-08,111.0
129,2019-08-09,111.0,2019-08-30,99.0
129,2019-08-31,99.0,2019-09-12,130.0
129,2019-09-12,130.0,2019-09-28,99.0
129,2019-10-19,99.0,2019-11-04,152.0
129,2019-11-05,152.0,2019-11-27,99.0
129,2019-11-28,99.0,2019-12-08,71.0
129,2019-12-10,71.0,2019-12-23,99.0
130,2019-01-02,18.0,2019-01-16,156.0
130,2019-01-18,156.0,2019-01-30,139.0
130,2019-01-31,139.0,2019-02-13,156.0
130,2019-02-15,156.0,2019-02-25,139.0
130,2019-02-26,139.0,2019-03-08,156.0
130,2019-03-11,156.0,2019-03-25,71.0
130,2019-03-26,71.0,2019-04-07,156.0
130,2019-04-08,156.0,2019-04-19,111.0
130,2019-04-21,111.0,2019-05-05,156.0
130,2019-05-06,156.0,2019-05-18,139.0
130,2019-05-19,139.0,2019-05-29,156.0
130,2019-05-31,156.0,2019-06-07,7.0
130,2019-06-10,7.0,2019-06-23,156.0
130,2019-06-25,156.0,2019-07-04,111.0
130,2019-07-05,111.0,2019-07-19,156.0
130,2019-07-21,156.0,2019-08-01,139.0
130,2019-08-02,139.0,2019-08-13,156.0
130,2019-08-15,156.0,2019-08-27,111.0
130,2019-08-28,111.0,2019-09-06,156.0
130,2019-09-07,156.0,2019-09-18,139.0
130,2019-09-19,139.0,2019-09-29,99.0
130,2019-10-01,99.0,2019-10-13,139.0
130,2019-10-15,139.0,2019-10-21,115.0
130,2019-10-25,115.0,2019-11-01,156.0
130,2019-11-02,156.0,2019-11-16,143.0
130,2019-11-18,143.0,2019-11-27,156.0
130,2019-11-28,156.0,2019-12-10,111.0
131,2019-01-07,13.0,2019-01-08,34.0
131,2019-01-11,34.0,2019-02-14,48.0
131,2019-02-15,48.0,2019-02-18,34.0
131,2019-02-19,34.0,2019-02-27,69.0
131,2019-03-04,69.0,2019-03-10,29.0
131,2019-03-11,29.0,2019-03-20,69.0
131,2019-03-21,69.0,2019-04-05,11.0
131,2019-04-06,11.0,2019-04-09,34.0
131,2019-04-11,34.0,2019-04-27,157.0
131,2019-05-02,157.0,2019-05-07,69.0
131,2019-05-08,69.0,2019-05-16,149.0
131,2019-05-18,149.0,2019-05-25,69.0
131,2019-05-27,69.0,2019-06-11,30.0
131,2019-06-13,30.0,2019-06-16,7.0
131,2019-06-17,7.0,2019-06-19,157.0
131,2019-06-19,157.0,2019-06-26,99.0
131,2019-06-27,99.0,2019-07-14,34.0
131,2019-07-15,34.0,2019-08-02,69.0
131,2019-08-04,69.0,2019-08-15,13.0
131,2019-08-16,13.0,2019-08-24,69.0
131,2019-08-25,69.0,2019-08-31,139.0
131,2019-09-01,139.0,2019-09-08,69.0
131,2019-09-10,69.0,2019-09-23,34.0
131,2019-10-28,34.0,2019-11-23,38.0
131,2019-11-23,38.0,2019-11-30,157.0
131,2019-12-08,157.0,2019-12-18,7.0
131,2019-12-20,7.0,2019-12-23,149.0
132,2019-01-06,156.0,2019-01-16,14.0
132,2019-01-17,14.0,2019-01-18,34.0
132,2019-01-18,34.0,2019-02-01,156.0
132,2019-02-03,156.0,2019-03-15,14.0
132,2019-03-16,14.0,2019-03-26,156.0
132,2019-03-27,156.0,2019-04-04,139.0
132,2019-04-06,139.0,2019-04-12,54.0
132,2019-05-06,115.0,2019-05-14,156.0
132,2019-05-19,156.0,2019-06-01,7.0
132,2019-06-01,7.0,2019-06-16,156.0
132,2019-06-28,156.0,2019-07-07,14.0
132,2019-07-09,14.0,2019-07-22,156.0
132,2019-07-25,156.0,2019-08-02,7.0
132,2019-08-03,7.0,2019-08-15,156.0
132,2019-08-20,156.0,2019-08-28,154.0
132,2019-08-28,154.0,2019-08-30,7.0
132,2019-08-31,7.0,2019-09-12,156.0
132,2019-09-14,156.0,2019-09-25,70.0
132,2019-09-27,70.0,2019-09-28,34.0
132,2019-09-29,34.0,2019-10-11,156.0
132,2019-10-12,156.0,2019-10-20,139.0
132,2019-10-21,139.0,2019-10-29,156.0
132,2019-10-30,156.0,2019-11-15,30.0
132,2019-11-17,30.0,2019-12-02,156.0
132,2019-12-04,156.0,2019-12-12,34.0
132,2019-12-12,34.0,2019-12-15,14.0
133,2019-01-11,30.0,2019-01-18,100.0
133,2019-01-20,100.0,2019-01-31,51.0
133,2019-02-01,51.0,2019-02-12,100.0
133,2019-02-14,100.0,2019-02-22,51.0
133,2019-02-23,51.0,2019-03-02,100.0
133,2019-03-04,100.0,2019-03-12,51.0
133,2019-03-13,51.0,2019-03-22,100.0
133,2019-03-23,100.0,2019-03-30,51.0
133,2019-03-31,51.0,2019-04-08,100.0
133,2019-04-09,100.0,2019-04-18,51.0
133,2019-04-19,51.0,2019-04-29,100.0
133,2019-04-30,100.0,2019-05-09,51.0
133,2019-05-10,51.0,2019-05-18,115.0
133,2019-05-18,115.0,2019-05-24,100.0
133,2019-05-25,100.0,2019-06-03,112.0
133,2019-06-04,112.0,2019-06-20,100.0
133,2019-06-21,100.0,2019-06-30,51.0
133,2019-07-01,51.0,2019-07-26,100.0
133,2019-07-26,100.0,2019-08-10,65.0
133,2019-08-10,65.0,2019-08-19,100.0
133,2019-08-20,100.0,2019-08-28,112.0
133,2019-08-29,112.0,2019-09-13,100.0
133,2019-09-15,100.0,2019-09-23,65.0
133,2019-09-24,65.0,2019-10-05,100.0
133,2019-10-06,100.0,2019-10-30,115.0
133,2019-10-31,115.0,2019-11-18,100.0
133,2019-11-20,100.0,2019-11-27,65.0
